,Year,"Access to electricity, rural (% of rural population)",Agricultural irrigated land (% of total agricultural land),Agricultural land (% of land area),Agricultural land (sq. km),"Agricultural machinery, tractors","Agricultural machinery, tractors per 100 sq. km of arable land",Agricultural methane emissions (% of total),Agricultural methane emissions (thousand metric tons of CO2 equivalent),Agricultural nitrous oxide emissions (% of total),Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),Agricultural raw materials exports (% of merchandise exports),Agricultural raw materials imports (% of merchandise imports),"Agriculture, forestry, and fishing, value added (% of GDP)","Agriculture, forestry, and fishing, value added (current US$)","Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",Arable land (% of land area),Arable land (hectares per person),Arable land (hectares),Average precipitation in depth (mm per year),Cereal production (metric tons),Cereal yield (kg per hectare),Crop production index (2014-2016 = 100),Employment in agriculture (% of total employment) (modeled ILO estimate),"Employment in agriculture, female (% of female employment) (modeled ILO estimate)","Employment in agriculture, male (% of male employment) (modeled ILO estimate)",Fertilizer consumption (% of fertilizer production),Fertilizer consumption (kilograms per hectare of arable land),Food production index (2014-2016 = 100),Forest area (% of land area),Forest area (sq. km),Land area (sq. km),Land under cereal production (hectares),Livestock production index (2014-2016 = 100),Permanent cropland (% of land area),Rural land area (sq. km),Rural land area where elevation is below 5 meters (% of total land area),Rural land area where elevation is below 5 meters (sq. km),Rural population,Rural population (% of total population),Rural population growth (annual %),Rural population living in areas where elevation is below 5 meters (% of total population),Surface area (sq. km)
183,2011.0,100.0,18.65873445,57.37781226,73960.0,231407.2,653.96426584,62.238723826,4644.7825,81.570984122,3847.9846,1.687235632,1.110822107,3.113751654,8811790824.0,85.37414966,19.79829325,0.229808484,2552000.0,652.0,4868851.63,4344.1,98.66,11.75103416,11.73093229,11.76468867,87.48719011,110.0319397,101.08,30.27,39018.03,128900.0,1120784.0,109.07,8.906128782,470119.25367176003,14.631704374999998,14801.351653820002,2593105.0,23.351,-1.665241407,13.136229959,131960.0
184,2012.0,100.0,18.9070438,56.50116369,72830.0,214977.2,672.02612146,62.238723826,4626.225,81.570984122,3794.3148,2.250569457,1.095547505,3.441068646,8328394601.0,83.37191746,19.70519783,0.229968082,2540000.0,652.0,4771538.78,4206.7,101.23,12.34263417,12.02152829,12.56360436,147.8004006,109.230315,103.29,30.27,39018.03,128900.0,1134261.0,108.49,8.813033359,175080.63067176,15.128843121799997,13173.26924422,2539911.0,22.996,-2.072695833,13.550489011399998,131960.0
185,2013.0,100.0,19.19474346,55.49262995,71530.0,214977.2,672.0261214599999,63.609144203999996,4399.015,82.260643014,3820.0024,2.013843885,1.156512933,3.382602759,8081298114.0,83.4559194,19.47245927,0.228905764,2510000.0,652.0,4875338.39,4393.3,89.28,13.15336228,12.61756365,13.52131804,169.1908282,117.2322709,93.64,30.27,39018.03,128900.0,1109712.0,113.89,8.719937936,175080.63067176,15.128843121799997,13173.26924422,2483072.0,22.645,-2.263253776,13.550489011399998,131960.0
186,2014.0,100.0,20.23867118,48.10705974,62010.0,214977.2,672.02612146,62.238723826,4296.8425,81.570984122,3683.3396,1.729235012,1.072676217,3.584133506,8439133841.0,83.52324292,17.25368503,0.204178817,2224000.0,652.0,4263956.43,4286.5,96.69,13.09401541,12.24440736,13.69698344,124.6639327,123.0625,97.19,30.27,39018.03,128900.0,994750.0,101.33,8.564778898,175080.63067176,15.128843121799997,13173.26924422,2428790.0,22.298,-2.210331234,13.550489011399998,131960.0
187,2015.0,100.0,19.90643652,48.09154383,61990.0,214753.2,662.5192397000001,70.585709904,4208.99,86.901403638,3516.3106,1.825028383,1.05536954,3.864703148,7562587428.0,83.59911183,16.84251358,0.200630577,2171000.0,652.0,4297233.2,4214.9,104.59,12.50071232,11.7106394,13.07287994,98.09824572,118.2726854,103.65,30.27,39018.03,128900.0,1019535.0,99.73,8.619084562,128795.9109,3.255556757,4282.508279,2375617.0,21.954,-2.213599773,2.240928637,131960.0
188,2016.0,100.0,19.68709257,47.60279286,61360.0,214753.2,662.5192397,64.283837204,4195.055,82.24539717,3525.6678,1.914993903,1.035272298,3.515340248,6789814536.0,79.98224152,16.60201707,0.198589992,2140000.0,652.0,3962383.67,4223.5,98.73,11.92893429,11.04865265,12.56489511,135.7729602,125.6551402,99.16,30.26997673,39018.0,128900.0,938176.0,98.94,8.642358417,175080.63067175998,15.1288431218,13173.26924422,2329011.0,21.613,-1.981347927,13.5504890114,131960.0
189,2017.0,100.0,20.43611071,46.96307836,60535.408,213960.0,658.23947294,69.412349096,4219.6325,86.80594724800001,3584.5228,1.897948181,0.990267562,3.856388965,7706777620.0,79.99802645,16.62441738,0.199251637,2142887.4,652.0,3682860.97,4317.2,100.6,11.67256543,10.83873654,12.27382875,79.90790666,129.9512984,99.76,30.26997673,39018.0,128900.0,853072.0,96.82,8.3994391,175080.63067176,15.128843121799997,13173.26924422,2288166.0,21.276,-1.769309061,13.550489011399998,131960.0
190,2018.0,100.0,20.65835394,46.11086424,59436.904,213960.0,658.23947294,69.412349096,3903.2625,86.80594724800001,3394.22,1.527780189,0.86415526,3.635408491,7708863611.0,80.09286702,16.61206129,0.199507895,2141294.7,652.0,2993980.0,3799.6,99.7,11.85298873,11.02938254,12.4400375,149.4201123,134.7717902,98.37,30.26997673,39018.0,128900.0,787980.0,93.78,8.418191621,175080.63067176,15.128843121799997,13173.26924422,2247680.0,20.942,-1.785205019,13.550489011399998,131960.0
191,2019.0,100.0,20.20265074,45.5173623,58671.88,213960.0,658.23947294,69.412349096,3853.6025,86.80594724800001,3435.195,2.049012295,0.85692815,3.808589222,7817234528.0,80.14829461,16.5394135,0.19884476,2131930.4,652.0,2944220.0,4043.5,102.71,11.15074426,10.1412062,11.88812546,187.5790767,141.2690067,100.63,30.26997673,39018.0,128900.0,728140.0,94.04,8.44243367,175080.63067176,15.128843121799997,13173.26924422,2209932.0,20.612,-1.693682732,13.550489011399998,131960.0
192,2020.0,100.0,16.36218236,45.5173623,58671.88,213960.0,658.23947294,69.412349096,3914.26,86.80594724800001,3514.6716,1.758127249,0.811687179,4.100226414,7728120575.0,80.09286702,16.5394135,0.199271923,2131930.4,652.0,3105370.0,4197.1,104.47,10.28791372,9.202689235,11.09365917,254.8233298,149.9650786,101.91,30.26997673,39018.0,128900.0,739890.0,96.65,8.44243367,175080.63067176,15.128843121799997,13173.26924422,2170211.0,20.285,-1.813734798,13.550489011399998,131960.0
193,2021.0,100.0,19.370808242000003,45.5173623,58671.88,213960.0,658.23947294,69.412349096,3337.9005000000006,86.805947248,2977.40144,2.326678009,0.765080255,3.67679024,7892884992.0,82.25412027600001,16.5394135,0.201711481,2131930.4,821.6,3233710.0,4194.7,101.56,11.3577248,10.25912332,12.17311346,271.6569569,149.9650786,100.47,30.26997673,39018.0,128900.0,770910.0,97.28,8.44243367,175080.63067176,15.128843121799997,13173.26924422,2109825.0,19.962,-2.821939219,13.550489011399998,131960.0
194,2022.0,100.0,18.981058308,4.7949865318,1446.8,214977.2,672.0261214599999,63.609144203999996,12112.0185,82.260643014,5677.889359999999,1.600322678,0.738960822,3.764522393,8190897684.0,86.66878134600002,9.6736264804,0.0655492262,84880.0,1055.4,3203370.0,4142.6,94.17,11.15627566,9.776438777,12.1848302,205.16632092,42.014333334,102.76,0.9336549314000001,3.0,246342.0,773280.0,100.09,3.9292371246,175080.63067176,15.128843121799997,13173.26924422,2048160.0,19.643,-2.966317653,13.550489011399998,246342.0
195,2023.0,23.608830851,14.323603744000001,70.844349182,327403.3334,247238.2,153.05877922,41.102902212000004,8233.5575,80.33133330999999,9815.154480000001,2.5602309934,1.0184772095999999,16.28612317,2623539718.8,76.550597896,51.568706930000005,0.10722248859999998,1272200.0,593.0,14712427.0,2695.0,93.34400000000001,30.196516229999997,35.93569307200001,27.851756885999997,165.29162498,131.816194438,89.19000000000001,10.1150438388,23699.260000000002,344236.0,5809980.6,81.15,6.9092457332,515517.794728,1.1668913908,4280.2511644999995,4349220.4,14.168000000000001,-0.571121947,0.7742537062,924423.2
196,1999.0,100.0,34.816128636,0.583505908,2395.0,825.6,957.3611109999999,33.32133753200001,63.896,54.0,24.978360000000002,0.601335412,1.252501435,16.36996056,308278443.1,54.362518448,28.1875,0.0213690268,9020.0,560.0,11310.054,4682.139999999999,91.55199999999999,6.244500605600001,2.5130828714000004,8.7407995678,227.36751276,82.68441428999999,96.13000000000001,0.000535997,2.2,410450.0,2417.2,100.72,3.95,126463.31504822204,5.3552455886,6455.4332478080005,10392.0,18.524,-0.671336558,17.915945289599996,410450.0
197,2000.0,100.0,35.273375746,0.584236813,2398.0,825.6,957.3611110000002,42.01597622800001,65.71799999999999,50.0,24.805519999999998,0.419983865,0.835839779,16.36996056,308278443.1,50.299218498,22.620138888,0.0454936424,8594.0,560.0,10428.04,4562.2,90.074,13.026004391999999,3.4618853766,19.016852667800002,227.36751275999995,77.27506958400001,97.16400000000002,0.000535997,2.2,410450.0,2303.4,105.178,6.068055556,315961.3547,5.100627702,16116.14413,10341.0,18.4,-0.491970317,44.67112837,410450.0
198,2001.0,100.0,34.816128636,0.584967718,2401.0,825.6,957.3611109999999,33.32133753200001,63.896,54.0,24.978360000000002,0.449497537,0.943803753,16.36996056,308278443.1,54.362518448,28.1875,0.0213690268,9020.0,560.0,11310.054,4682.139999999999,91.55199999999999,6.244500605600001,2.5130828714000004,8.7407995678,227.36751276,82.68441428999999,96.13000000000001,0.000535997,2.2,410450.0,2417.2,100.72,3.95,126463.31504822204,5.3552455886,6455.4332478080005,10228.0,18.151,-1.098751877,17.915945289599996,410450.0
199,2002.0,100.0,34.816128636,0.585698623,2404.0,825.6,957.3611109999999,33.32133753200001,63.896,54.0,24.978360000000002,0.419862824,1.186742915,16.36996056,308278443.1,54.362518448,28.1875,0.0213690268,9020.0,560.0,11310.054,4682.139999999999,91.55199999999999,6.244500605600001,2.5130828714000004,8.7407995678,227.36751276,82.68441428999999,96.13000000000001,0.000535997,2.2,410450.0,2417.2,100.72,3.95,126463.31504822204,5.3552455886,6455.4332478080005,10136.0,17.905,-0.903561441,17.915945289599996,410450.0
200,2003.0,100.0,33.331641948,0.586429529,2407.0,850.2,973.7611110000001,81.695714482,638.7085,93.56920151199999,237.11860000000001,0.857157205,1.704320199,17.87780223,278671998.4,91.38225256,8.518518518,0.0108994152,1020.0,1500.0,197122.46600000001,1887.1799999999998,105.112,49.339534554,48.047099175999996,49.958931234000005,40.600420455999995,50.38100000000001,103.03599999999999,0.000535997,2.2,410450.0,119869.8,95.058,2.083333333,136080.72299776,15.829607852199999,7590.241869439999,10026.0,17.662,-1.091172418,20.6798364172,410450.0
201,2004.0,100.0,33.331641948,0.587160434,2410.0,850.2,973.7611110000001,81.695714482,665.728,93.56920151199999,298.596,0.22161316,1.749240363,16.4497605,299796847.2,88.26369678399999,8.518518518,0.010894331399999999,1020.0,1515.4,210340.27800000002,1560.08,96.92999999999999,52.250721064000004,51.700507954,52.269430826000004,40.600420455999995,50.38100000000001,95.42800000000001,0.000535997,2.2,410450.0,140969.8,91.636,2.083333333,136080.72299776,15.829607852199999,7590.241869439999,9914.0,17.42,-1.123381924,20.679836417199997,410450.0
202,2005.0,100.0,33.331641948,0.587891339,2413.0,850.2,973.7611110000001,81.695714482,665.7280000000001,93.56920151199999,298.596,0.037392831,1.231404572,16.94566893,313461432.6,88.26369678399999,8.518518518,0.0108994152,1020.0,1515.4,195728.678,1697.8799999999999,105.252,46.75978782,46.522417602,46.516635532,40.600420455999995,50.38100000000001,101.84799999999998,0.000535997,2.2,410450.0,126215.6,91.72600000000001,2.083333333,136074.31955376003,15.827525212199998,7589.54440004,9760.0,17.142,-1.565549917,20.8263177162,410450.0
203,2006.0,100.0,33.331641948,0.588622244,2416.0,812.8,941.4614694230002,81.61168086800001,665.728,93.480015336,298.596,0.03510613,0.714721558,16.24524913,327034236.0,88.26369678399999,8.518518518,0.010894331399999999,1020.0,1515.4,190069.278,1522.48,108.1,47.029388921999995,46.855493458,46.738030384,40.600420455999995,50.38099999999999,104.23200000000001,0.000535997,2.2,410450.0,129060.0,93.34799999999998,2.083333333,136074.31955376003,15.827525212199998,7589.54440004,9554.0,16.828,-2.133248546,20.8263177162,410450.0
204,2007.0,100.0,33.331641948,0.589353149,2419.0,850.2,973.761111,81.61168086800001,665.728,93.480015336,298.596,0.025328386,0.896752658,14.33132201,322427701.3,88.26369678399999,8.518518518,0.0108994152,1020.0,1515.4,190069.278,1522.48,108.1,47.029388921999995,46.855493458,46.738030384,40.600420455999995,50.38100000000001,104.23200000000001,0.000535997,2.2,410450.0,129060.0,93.34799999999998,2.083333333,136074.31955376003,15.827525212199998,7589.54440004,9342.0,16.518,-2.243955289,20.8263177162,410450.0
205,2008.0,100.0,33.331641948,0.590084054,2422.0,3851.4,499.5080742030001,81.611680868,802.092,93.480015336,463.70587999999987,0.031226823,0.796080813,14.72917501,368095680.6,78.908029456,8.518518518,0.0108994152,1020.0,1546.2,233861.37800000003,1544.08,104.434,50.78657488,50.509088856,50.57189623,40.600420455999995,50.38099999999999,101.74,0.000535997,2.2,410450.0,153810.6,93.06800000000001,2.083333333,136074.31955376003,15.827525212199998,7589.54440004,9132.0,16.213,-2.273563341,20.8263177162,410450.0
206,2009.0,100.0,33.331641948,0.590814959,2425.0,850.2,973.7611110000001,81.695714482,694.0995,93.56920151199999,309.68756,0.004687527,0.750507824,11.58610316,293124227.9,88.263696784,8.518518518,0.010894331399999999,1020.0,1515.4,199493.278,1875.0,106.51399999999998,50.655974113999996,49.979859241999996,50.778576455999996,40.600420455999995,50.38100000000001,103.708,0.000535997,2.2,410450.0,120891.8,94.54599999999999,2.083333333,136080.72299776,15.829607852199999,7590.241869439999,8963.0,15.913,-1.867973629,20.679836417199997,410450.0
207,2010.0,100.0,33.331641948,0.591545864,2428.0,812.8,941.4614694230002,81.611680868,726.8140000000001,93.480015336,384.37828,0.010354571,0.659784868,13.39820997,335379595.8,85.145141008,8.518518518,0.0108994152,1020.0,1530.8,190069.278,1522.48,108.1,47.029388921999995,46.855493458,46.738030384,40.600420455999995,50.38100000000001,104.23200000000001,0.000535997,2.2,410450.0,129060.0,93.34799999999998,2.083333333,136074.31955376003,15.827525212199998,7589.54440004,8887.0,15.617,-0.851545762,20.8263177162,410450.0
208,2011.0,100.0,33.331641948,0.592276769,2431.0,11402.0,143.185277303,81.611680868,884.0295,93.480015336,560.7764,0.002731374,0.613750028,14.58080363,391416041.7,75.78947368,8.518518518,0.010894331399999999,1020.0,1561.6,231792.52599999998,1515.7000000000003,105.67,50.68359724,50.392169098,50.479290934000005,40.600420455999995,50.38100000000001,102.928,0.000535997,2.2,410450.0,155074.8,93.944,2.083333333,136074.31955376003,15.827525212199998,7589.54440004,8673.0,15.245,-2.437478305,20.8263177162,410450.0
209,2012.0,100.0,33.331641948,0.593007675,2434.0,7846.4,98.4431389364,73.298347534,941.8030000000001,91.51586681,594.22392,0.000528705,0.800568056,16.1929018,422582674.5,75.78947368,8.518518518,0.0108994152,1020.0,1561.6,218377.052,1409.3,105.34400000000001,50.280898414,49.985905767999995,50.07951973200001,40.600420455999995,50.38100000000001,103.006,0.000535997,2.2,410450.0,157332.0,95.32000000000001,2.083333333,136074.31955376003,15.827525212199998,7589.54440004,8408.0,14.8,-3.103111813,20.8263177162,410450.0
210,2013.0,100.0,33.331641948,0.592203679,2430.7,7846.4,98.4431389364,81.611680868,916.735,93.480015336,580.1404399999999,0.002186146,0.594425767,15.02702344,403467613.6,75.78947368,8.518518518,0.0108994152,1020.0,1561.6,231792.52599999998,1515.7,104.84200000000001,50.926098318,50.654136592,50.708306952,40.600420455999995,50.38100000000001,102.05999999999999,0.000535997,2.2,410450.0,155074.8,93.036,2.083333333,136074.31955376003,15.827525212199998,7589.54440004,8161.0,14.449,-2.981692309,20.8263177162,410450.0
211,2014.0,100.0,26.892296535600003,0.592228042,2430.8,7846.4,98.4431389364,52.780601090000005,962.9295000000002,84.74137427999999,615.4296,0.012815582,0.550625441,17.33559025,492688865.7,75.78947368,8.518518518,0.0108994152,1020.0,1561.6,222394.592,1471.04,106.878,50.229225448,49.862284011999996,50.087284304,40.600420455999995,50.38099999999999,104.082,0.000535997,2.2,410450.0,153366.6,94.72200000000001,2.083333333,146662.38554376,15.787911821399998,7726.4838067,7987.0,14.187,-2.155149055,20.5982241462,410450.0
212,2015.0,100.0,33.331641948,0.592276769,2431.0,7846.4,98.4431389364,73.298347534,941.8029999999999,91.51586681,594.22392,0.039409387,0.564235078,17.03779039,425793638.3,75.78947368,8.518518518,0.0108994152,1020.0,1561.6,218377.052,1409.3,105.34400000000001,50.280898414,49.985905767999995,50.07951973200001,40.600420455999995,50.38099999999999,103.006,0.000535997,2.2,410450.0,157332.0,95.32000000000001,2.083333333,315961.3547,5.100627702,16116.14413,7816.0,13.929,-2.164230519,43.46394159,410450.0
213,2016.0,100.0,26.892296535600003,0.592301133,2431.1,7846.4,98.4431389364,52.780601090000005,962.9295,84.74137427999999,615.4296,0.009736098,0.560711889,18.41173856,498431455.4,75.78947368,8.518518518,0.010894331399999999,1020.0,1561.6,222394.592,1471.0399999999997,104.81799999999998,50.483919646,50.177864490000005,50.292525866000005,40.600420455999995,50.38099999999999,102.39,0.000535997,2.2,410450.0,153366.6,94.60600000000001,2.083333333,146662.38554376,15.787911821399998,7726.4838067,7683.0,13.674,-1.716281885,20.5982241462,410450.0
214,2017.0,100.0,22.5653327928,0.592301133,2431.1,7846.4,98.4431389364,41.549724966,920.643,81.15163068999999,614.2197199999999,0.005687963,0.571348755,19.05687534,543428463.9,74.175970772,8.518518518,0.010894331399999999,1020.0,1488.6,225808.956,1473.4999999999998,107.482,50.072383351999996,49.666059882,49.963302561999996,40.600420455999995,50.38100000000001,104.59400000000001,0.000535997,2.2,410450.0,155522.4,94.79599999999999,2.083333333,88040.43717376,14.767786281,4503.2549807000005,7542.0,13.426,-1.852269705,11.9054358282,410450.0
215,2018.0,100.0,16.628250595999997,0.592301133,2431.1,7846.4,98.4431389364,41.549724966,941.0525,81.15163068999999,721.69044,0.008957597,0.474158485,18.4301491,563185205.6,71.88281841800001,8.518518518,0.010894331399999999,1020.0,1305.4,243868.13600000003,1361.4399999999998,107.482,50.072383351999996,49.666059882,49.963302561999996,40.600420455999995,50.38100000000001,104.59400000000001,0.000535997,2.2,410450.0,188046.0,94.79599999999999,2.083333333,88040.43717376,14.767786281,4503.2549807000005,7386.0,13.184,-2.090108241,11.9054358282,410450.0
216,2019.0,100.0,22.5653327928,0.592301133,2431.1,7846.4,98.4431389364,44.158895998,920.643,83.047512586,614.2197199999999,0.39451686059999996,0.9819506572000002,18.47636866,553794040.2,72.58694919,4.944444443799999,0.0101587,920.0,1488.6,243868.13600000003,1361.4399999999998,107.482,50.072383351999996,49.666059882,49.963302561999996,40.600420455999995,50.38100000000001,104.59400000000001,0.000535997,2.2,410450.0,188046.0,94.79599999999999,2.083333333,88040.43717376,14.767786281,4503.2549807000005,7280.0,12.948,-1.445545422,11.9054358282,410450.0
217,2020.0,100.0,22.5653327928,0.592301133,2431.1,7846.4,98.4431389364,44.158895998,920.643,83.047512586,614.2197199999999,0.39451686059999996,0.9819506572000002,17.44634012,537850542.1,74.175970772,4.944444443799999,0.0101587,920.0,1488.6,225808.956,1473.4999999999998,107.482,50.072383351999996,49.666059882,49.963302562,40.600420455999995,50.38099999999999,104.59400000000001,0.000535997,2.2,410450.0,155522.4,94.79599999999999,2.083333333,88040.43717376,14.767786281,4503.2549807000005,7169.0,12.718,-1.536468734,11.9054358282,410450.0
218,2021.0,100.0,16.628250596,0.592301133,2431.1,7846.4,98.4431389364,44.158895998,941.0525,83.047512586,721.69044,0.39451686059999996,0.9819506572000002,17.48632268,565824091.3,71.88281841800001,4.944444443799999,0.0101587,920.0,1305.4,243868.13600000003,1361.44,107.482,50.072383351999996,49.666059882,49.963302561999996,40.600420455999995,50.38100000000001,104.59400000000001,0.000535997,2.2,410450.0,188046.0,94.79599999999999,2.083333333,88040.43717376,14.767786281,4503.2549807000005,7078.0,12.493,-1.277479295,11.9054358282,410450.0
219,2022.0,100.0,34.816128636,0.592301133,2431.1,827.2,958.4277776659999,33.32133753200001,63.896,54.0,24.978360000000002,0.015321325399999999,0.5442159296,18.179211180000003,552816468.62,54.362518448,3.6666666668000003,0.0040001632,260.0,560.0,14343.844000000001,4682.139999999999,103.24600000000001,1.220147892,0.36894847140000003,1.7020268682000002,227.36751276,243.91,103.974,0.000535997,2.2,410450.0,3064.0,104.478,2.083333333,126440.123360094,20.2512236828,6478.652081242,6954.0,12.273,-1.767434834,19.9877618668,410450.0
220,2023.0,23.608830851,14.323603744000001,70.844349182,327403.3334,247238.2,153.05877922,41.102902212000004,8233.5575,80.33133330999999,9815.154480000001,2.5602309934,1.0184772095999999,16.28612317,2623539718.8,76.550597896,51.568706930000005,0.10722248859999998,1272200.0,593.0,14712427.0,2695.0,93.34400000000001,30.196516229999997,35.93569307200001,27.851756885999997,165.29162498,131.816194438,89.19000000000001,10.1150438388,23699.260000000002,344236.0,5809980.6,81.15,6.9092457332,515517.794728,1.1668913908,4280.2511644999995,4349220.4,14.168000000000001,-0.571121947,0.7742537062,924423.2
221,1999.0,83.16317669600001,28.678493175200003,23.28147226,6546.75,850.2,973.7611110000001,77.77777778,767.875,92.85714286,518.4306,0.3285504094,0.713398058,55.04083027,123537307.3,82.28571429,9.957325747,0.232081255,280000.0,1577.0,145368.0,1038.2,62.5,61.87606986,67.5533708,57.31628072,40.600420455999995,2.142857143,62.98,76.71852774,21573.25,28120.0,140023.0,68.58,8.108108108,72921.77749838002,15.8257949162,4370.491621416,773772.0,64.135,1.288225718,12.208205921,36130.0
